Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,class
6,35,210.0,5.833,0.533,0.943,2.67,112,198,42,0
4,15,60.0,3.75,0.267,0.8,4.0,16,48,4,0
7,18,126.0,2.571,0.238,0.714,1.15,30,90,26,0
55,48,2640.0,0.873,0.142,0.364,4.26,375,960,88,1
2,46,92.0,23.0,0.511,0.554,47.0,47,51,1,1
4,2,8.0,0.5,1.0,1.0,8.0,8,8,1,1
7,9,63.0,1.286,0.238,0.619,1.5,15,39,10,0
1,17,17.0,17.0,0.765,1.0,3.25,13,17,4,1
10,12,120.0,1.2,0.333,0.867,1.82,40,104,22,0
5,63,315.0,12.6,0.21,0.914,1.47,66,288,45,0
6,24,144.0,4.0,0.264,0.764,1.46,38,110,26,0
6,7,42.0,1.167,0.405,0.881,4.25,1,737,4,0
29,32,928.0,1.103,0.432,0.689,6.27,401,639,64,1
2,475,950.0,237.5,0.504,0.544,95.8,479,517,5,1
9,112,1008.0,12.444,0.213,0.835,1.59,215,842,135,0
17,77,1309.0,4.529,0.314,0.76,2.94,411,995,140,0
37,72,2664.0,1.946,0.12,0.257,7.64,321,685,42,1
6,18,108.0,3.0,0.287,0.741,4.43,31,80,7,0
39,1,39.0,0.026,1.0,1.0,39.0,39,39,1,1
31,105,3255.0,3.387,0.242,0.456,4.89,787,1485,161,1
1,70,70.0,70.0,0.943,1.0,22.0,66,70,3,1
10,30,300.0,3.0,0.363,0.71,2.42,109,213,45,0
1,98,98.0,98.0,0.939,1.0,30.67,92,98,3,1
1,10,10.0,10.0,0.8,1.0,4.0,8,10,2,1
7,11,77.0,1.571,0.312,0.987,1.2,24,76,20,0
9,107,963.0,11.889,0.375,0.861,1.94,361,829,186,0
1,17,17.0,17.0,0.412,1.0,1.75,7,17,4,1
1,23,23.0,23.0,0.826,1.0,19.0,19,23,1,1
9,99,891.0,11.0,0.288,0.801,1.95,257,714,132,0
1,57,57.0,57.0,0.456,1.0,3.71,26,57,7,1
98,3,294.0,0.031,0.48,0.486,141.0,141,143,1,1
5,2,10.0,0.4,0.7,0.7,7.0,7,7,1,1
2,535,1070.0,267.5,0.648,0.92,11.75,693,984,59,1
6,8,48.0,1.333,0.563,0.958,3.38,27,46,8,0
6,20,120.0,3.333,0.333,0.942,1.21,40,113,33,0
21,68,1428.0,3.238,0.052,0.109,5.69,74,156,13,1
3,538,1614.0,179.33,0.37,0.424,22.11,597,685,27,1
13,5,65.0,0.385,0.323,0.554,5.25,21,36,4,1
1,43,43.0,43.0,0.907,1.0,9.75,39,43,4,1
12,69,828.0,5.75,0.332,0.626,2.81,275,518,98,0
13,1,13.0,0.077,1.0,1.0,13.0,13,13,1,1
1,117,117.0,117.0,0.393,1.0,5.75,46,117,8,1
1,17,17.0,17.0,1.0,1.0,17.0,17,17,1,1
4,115,460.0,28.75,0.426,0.487,17.82,196,224,11,1
8,1,8.0,0.125,1.0,1.0,8.0,8,8,1,1
2,446,892.0,223.0,0.439,0.603,17.82,392,538,22,1
8,8,64.0,1.0,0.5,1.0,2.91,32,64,11,0
3,113,339.0,37.667,0.357,0.378,30.25,121,128,4,1
8,141,1128.0,17.625,0.447,0.932,2.45,504,1051,206,0
1,11,11.0,11.0,0.909,1.0,10.0,10,11,1,1
13,5,65.0,0.385,0.323,0.554,5.25,21,36,4,1
1,413,413.0,413.0,0.998,1.0,412.0,412,413,1,1
8,10,80.0,1.25,0.35,1.0,2.0,28,80,14,0
9,107,963.0,11.889,0.209,0.778,1.38,201,749,146,0
10,10,100.0,1.0,0.34,0.93,1.89,34,93,18,0
430,5,2150.0,0.012,0.216,0.221,46.5,465,475,10,1
3,5,15.0,1.667,0.533,0.8,4.0,8,12,2,0
16,399,6384.0,24.938,0.369,0.577,5.34,2357,3685,441,0
7,17,119.0,2.429,0.395,0.782,1.81,47,93,26,0
7,41,287.0,5.857,0.261,0.885,1.32,75,254,57,0
10,25,250.0,2.5,0.268,0.588,1.91,67,147,35,0
7,17,119.0,2.429,0.227,0.891,1.5,27,106,18,0
2,112,224.0,56.0,0.496,0.504,55.5,111,113,2,1
67,296,19832.0,4.418,0.088,0.285,1.54,1748,5649,1134,0
8,192,1536.0,24.0,0.207,0.579,1.57,318,889,203,0
1,78,78.0,78.0,0.949,1.0,24.67,74,78,3,1
2,204,408.0,102.0,0.412,0.681,10.5,168,278,16,1
9,38,342.0,4.222,0.377,0.731,2.74,129,250,47,0
10,7,70.0,0.7,0.329,0.986,1.77,23,69,13,0
1,63,63.0,63.0,0.952,1.0,20.0,60,63,3,1
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
12,67,804.0,5.583,0.376,0.751,2.99,302,604,101,0
1,45,45.0,45.0,0.356,1.0,1.07,16,45,15,0
1,18,18.0,18.0,0.944,1.0,17.0,17,18,1,1
1,180,180.0,180.0,0.983,1.0,88.5,177,180,2,1
7,5,35.0,0.714,0.486,0.943,4.25,17,33,4,0
6,82,492.0,13.667,0.104,0.303,1.31,51,149,39,0
4,2,8.0,0.5,0.875,0.875,7.0,7,7,1,0
5,17,85.0,3.4,0.4,0.965,1.31,34,82,26,0
1,15,15.0,15.0,0.733,1.0,3.67,11,15,3,1
1,86,86.0,86.0,0.93,1.0,40.0,80,86,2,1
12,13,156.0,1.083,0.391,0.981,2.35,61,153,26,0
1,127,127.0,127.0,0.646,1.0,13.67,82,127,6,1
12,1,12.0,0.083,1.0,1.0,12.0,12,12,1,1
6,13,78.0,2.167,0.103,0.449,4.0,8,35,2,1
7,26,182.0,3.714,0.269,0.929,1.23,49,169,40,0
10,33,330.0,3.3,0.345,0.779,1.9,114,257,60,0
8,14,112.0,1.75,0.42,0.848,2.04,47,95,23,0
8,30,240.0,3.75,0.242,0.821,1.53,58,197,38,0
2,537,1074.0,268.5,0.594,0.655,21.27,638,703,30,1
7,32,224.0,4.571,0.268,0.83,1.28,60,186,47,0
9,207,1863.0,23.0,0.177,0.632,1.29,330,1178,255,0
20,39,780.0,1.95,0.14,0.405,3.21,109,316,34,1
9,37,333.0,4.111,0.213,0.706,1.54,71,235,46,0
12,13,156.0,1.083,0.372,0.981,2.32,58,153,25,0
34,27,918.0,0.794,0.219,0.554,3.09,201,509,65,1
11,12,132.0,1.091,0.5,0.818,4.13,66,108,16,0
34,27,918.0,0.794,0.219,0.554,3.09,201,509,65,1
1,161,161.0,161.0,0.41,1.0,1.02,66,161,65,1
7,4,28.0,0.571,0.321,1.0,3.0,9,28,3,0
1,199,199.0,199.0,0.945,1.0,37.6,188,199,5,1
8,16,128.0,2.0,0.156,0.859,5.0,20,110,4,1
7,42,294.0,6.0,0.143,0.714,1.27,42,210,33,0
1,172,172.0,172.0,0.465,1.0,1.04,80,172,77,1
7,1,7.0,0.143,1.0,1.0,7.0,7,7,1,1
9,22,198.0,2.444,0.192,0.697,1.31,38,138,29,0
8,64,512.0,8.0,0.336,0.846,2.12,172,433,81,0
132,547,72204.0,4.144,0.37,0.483,20.66,26693,34874,1292,1
7,31,217.0,4.429,0.286,0.673,1.55,62,146,40,0
29,48,1392.0,1.655,0.116,0.268,5.06,162,373,32,1
6,54,324.0,9.0,0.549,0.96,3.36,178,311,53,0
7,7,49.0,1.0,0.367,1.0,1.38,18,49,13,0
11,337,3707.0,30.636,0.179,0.648,2.09,664,2402,318,0
1,69,69.0,69.0,0.667,1.0,4.18,46,69,11,1
8,10,80.0,1.25,0.4,1.0,1.88,32,80,17,0
7,7,49.0,1.0,0.306,0.898,1.36,15,44,11,0
17,342,5814.0,20.118,0.916,0.996,30.27,5328,5790,176,1
9,23,207.0,2.556,0.3,1.0,1.51,62,207,41,0
1,16,16.0,16.0,0.938,1.0,15.0,15,16,1,1
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
4,96,384.0,24.0,0.479,0.878,2.56,184,337,72,0
9,54,486.0,6.0,0.27,0.852,1.49,131,414,88,0
1,25,25.0,25.0,1.0,1.0,25.0,25,25,1,1
14,19,266.0,1.357,0.113,0.504,30.0,30,134,1,1
8,195,1560.0,24.375,0.175,0.965,1.24,273,1506,221,0
9,5,45.0,0.556,0.467,0.556,10.5,21,25,2,0
9,21,189.0,2.333,0.365,0.905,2.3,69,171,30,0
23,120,2760.0,5.217,0.942,1.0,17.44,2599,2760,149,0
6,47,282.0,7.833,0.202,0.202,57.0,57,57,1,1
9,82,738.0,9.111,0.252,0.74,2.0,186,546,93,0
7,1,7.0,0.143,1.0,1.0,7.0,7,7,1,1
8,62,496.0,7.75,0.357,0.968,1.79,177,480,99,0
4,524,2096.0,131.0,0.542,0.603,40.57,1136,1264,28,1
9,41,369.0,4.556,0.374,0.846,2.06,138,312,67,0
2,204,408.0,102.0,0.412,0.681,10.5,168,278,16,1
2,535,1070.0,267.5,0.564,0.614,40.2,603,657,15,1
7,34,238.0,4.857,0.298,0.937,1.31,71,223,54,0
7,30,210.0,4.286,0.338,0.762,1.54,71,160,46,0
1,13,13.0,13.0,0.692,1.0,4.5,9,13,2,1
2,46,92.0,23.0,0.587,0.761,18.0,54,70,3,1
8,16,128.0,2.0,0.398,0.695,2.55,51,89,20,1
1,235,235.0,235.0,0.923,1.0,27.13,217,235,8,1
2,537,1074.0,268.5,0.621,0.747,16.68,667,802,40,1
9,16,144.0,1.778,0.326,0.792,1.74,47,114,27,0
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
2,537,1074.0,268.5,0.507,0.528,181.33,544,567,3,1
7,32,224.0,4.571,0.272,0.862,1.53,61,193,40,0
8,30,240.0,3.75,0.342,0.896,2.0,82,215,41,0
6,13,78.0,2.167,0.282,0.936,1.57,22,73,14,0
13,6,78.0,0.462,0.436,0.449,34.0,34,35,1,0
10,2,20.0,0.2,0.55,0.6,11.0,11,12,1,1
11,61,671.0,5.545,0.361,0.614,5.04,242,412,48,0
9,52,468.0,5.778,0.37,0.996,1.71,173,466,101,0
16,92,1472.0,5.75,0.245,0.522,3.61,361,769,100,0
1,159,159.0,159.0,0.975,1.0,77.5,155,159,2,1
8,14,112.0,1.75,0.268,0.554,3.0,30,62,10,0
6,50,300.0,8.333,0.24,0.63,1.76,72,189,41,0
8,11,88.0,1.375,0.318,0.864,1.33,28,76,21,0
6,50,300.0,8.333,0.327,0.687,2.0,98,206,49,0
12,146,1752.0,12.167,0.091,0.128,26.67,160,225,6,1
8,20,160.0,2.5,0.413,0.981,2.06,66,157,32,0
2,537,1074.0,268.5,0.594,0.655,21.27,638,703,30,1
9,79,711.0,8.778,0.323,0.873,2.19,230,621,105,0
6,6,36.0,1.0,0.194,0.417,3.5,7,15,2,1
26,412,10712.0,15.846,0.32,0.664,3.0,3424,7118,1142,0
5,28,140.0,5.6,0.307,0.814,1.3,43,114,33,0
2,25,50.0,12.5,0.36,1.0,4.5,18,50,4,1
29,32,928.0,1.103,0.476,0.72,7.25,442,668,61,1
9,20,180.0,2.222,0.367,0.9,2.2,66,162,30,0
8,25,200.0,3.125,0.33,1.0,1.65,66,200,40,0
9,274,2466.0,30.444,0.158,0.58,1.31,390,1431,298,0
31,105,3255.0,3.387,0.242,0.456,4.89,787,1485,161,1
9,19,171.0,2.111,0.55,0.86,7.23,94,147,13,0
7,7,49.0,1.0,0.286,0.571,3.5,14,28,4,0
7,96,672.0,13.714,0.314,0.988,1.77,211,664,119,0
1,136,136.0,136.0,0.963,1.0,32.75,131,136,4,1
13,5,65.0,0.385,0.123,0.538,8.0,8,35,1,1
5,25,125.0,5.0,0.4,0.928,1.52,50,116,33,0
31,105,3255.0,3.387,0.224,0.417,5.35,728,1358,136,1
9,84,756.0,9.333,0.407,0.878,2.75,308,664,112,0
13,5,65.0,0.385,0.323,0.554,5.25,21,36,4,1
1,8,8.0,8.0,1.0,1.0,8.0,8,8,1,1
10,49,490.0,4.9,0.59,0.982,3.11,289,481,93,0
1,159,159.0,159.0,0.975,1.0,77.5,155,159,2,1
9,349,3141.0,38.778,0.125,0.453,1.29,394,1422,306,0
10,1,10.0,0.1,0.9,1.0,9.0,9,10,1,1
5,39,195.0,7.8,0.492,0.872,2.46,96,170,39,0
3,550,1650.0,183.33,0.329,0.375,27.15,543,619,20,1
2,18,36.0,9.0,0.722,0.722,26.0,26,26,1,1
9,56,504.0,6.222,0.196,0.617,1.24,99,311,80,0
9,261,2349.0,29.0,0.183,0.718,1.42,430,1686,302,0
8,40,320.0,5.0,0.463,0.969,2.47,148,310,60,0
6,17,102.0,2.833,0.255,0.745,1.18,26,76,22,0
9,92,828.0,10.222,0.286,0.885,1.93,237,733,123,0
1,379,379.0,379.0,0.963,1.0,60.83,365,379,6,1
8,6,48.0,0.75,0.313,0.792,3.0,15,38,5,0
9,78,702.0,8.667,0.329,0.896,2.1,231,629,110,0
12,4,48.0,0.333,0.292,1.0,2.0,14,48,7,1
12,116,1392.0,9.667,0.246,0.707,1.99,343,984,172,0
2,538,1076.0,269.0,0.518,0.596,29.32,557,641,19,1
9,39,351.0,4.333,0.259,0.695,1.49,91,244,61,0
9,49,441.0,5.444,0.587,0.961,3.12,259,424,83,0
2,116,232.0,58.0,0.616,0.802,17.88,143,186,8,1
168,135,22680.0,0.804,0.82,0.904,62.81,18591,20513,296,1
13,80,1040.0,6.154,0.434,0.536,5.57,451,557,81,0
4,524,2096.0,131.0,0.542,0.603,40.57,1136,1264,28,1
16,356,5696.0,22.25,0.377,0.576,5.8,2150,3279,371,0
5,7,35.0,1.4,0.2,0.314,7.0,7,11,1,1
1,52,52.0,52.0,0.962,1.0,25.0,50,52,2,1
1,184,184.0,184.0,0.967,1.0,44.5,178,184,4,1
10,316,3160.0,31.6,0.366,0.673,2.74,1158,2126,422,0
8,14,112.0,1.75,0.455,1.0,1.96,51,112,26,0
19,462,8778.0,24.316,0.523,0.688,16.88,4591,6035,272,1
1,17,17.0,17.0,0.765,1.0,6.5,13,17,2,1
7,6,42.0,0.857,0.476,0.881,1.82,20,37,11,0
1,17,17.0,17.0,1.0,1.0,17.0,17,17,1,1
1,44,44.0,44.0,0.25,1.0,2.2,11,44,5,1
2,69,138.0,34.5,0.623,0.906,10.75,86,125,8,1
1,288,288.0,288.0,0.424,1.0,1.02,122,288,120,1
1,98,98.0,98.0,0.939,1.0,30.67,92,98,3,1
1,13,13.0,13.0,0.692,1.0,4.5,9,13,2,1
8,64,512.0,8.0,0.336,0.846,2.12,172,433,81,0
2,537,1074.0,268.5,0.621,0.747,16.68,667,802,40,1
19,45,855.0,2.368,0.243,0.582,3.01,208,498,69,0
2,538,1076.0,269.0,0.518,0.596,29.32,557,641,19,1
1,27,27.0,27.0,0.259,1.0,1.4,7,27,5,1
42,1,42.0,0.024,1.0,1.0,42.0,42,42,1,1
1,115,115.0,115.0,0.2,1.0,4.6,23,115,5,1
34,27,918.0,0.794,0.219,0.554,3.09,201,509,65,1
7,11,77.0,1.571,0.403,0.961,1.55,31,74,20,0
2,6,12.0,3.0,0.667,1.0,4.0,8,12,2,1
6,20,120.0,3.333,0.175,0.792,1.5,21,95,14,0
1,42,42.0,42.0,0.19,1.0,1.6,8,42,5,1
1,17,17.0,17.0,0.941,1.0,16.0,16,17,1,1
28,137,3836.0,4.893,0.265,0.564,5.05,1016,2163,201,0
1,32,32.0,32.0,0.469,1.0,1.88,15,32,8,1
2,14,28.0,7.0,0.286,0.821,8.0,8,23,1,1
8,25,200.0,3.125,0.37,0.73,2.06,74,146,36,0
2,14,28.0,7.0,0.286,0.821,8.0,8,23,1,1
9,73,657.0,8.111,0.376,0.846,2.63,247,556,94,0
9,164,1476.0,18.222,0.189,0.65,1.26,279,959,221,0
11,303,3333.0,27.545,0.183,0.268,4.97,611,892,123,0
2,199,398.0,99.5,0.485,0.508,32.17,193,202,6,1
2,17,34.0,8.5,0.588,0.971,6.67,20,33,3,1
2,538,1076.0,269.0,0.637,0.703,29.78,685,756,23,1
5,7,35.0,1.4,0.2,0.314,7.0,7,11,1,1
11,96,1056.0,8.727,0.277,0.68,1.83,292,718,160,0
1,17,17.0,17.0,0.765,1.0,6.5,13,17,2,1
67,30,2010.0,0.448,0.169,0.46,2.26,339,924,150,1
7,14,98.0,2.0,0.265,0.827,1.18,26,81,22,0
16,4,64.0,0.25,0.156,0.531,5.0,10,34,2,1
10,83,830.0,8.3,0.208,0.667,1.44,173,554,120,0
7,35,245.0,5.0,0.482,0.841,2.81,118,206,42,0
1,44,44.0,44.0,0.909,1.0,20.0,40,44,2,1
10,1,10.0,0.1,1.0,1.0,10.0,10,10,1,1
9,249,2241.0,27.667,0.301,0.739,1.96,674,1655,344,0
5,7,35.0,1.4,0.2,0.314,7.0,7,11,1,1
10,33,330.0,3.3,0.394,0.645,3.25,130,213,40,0
1,9,9.0,9.0,0.778,1.0,7.0,7,9,1,1
10,16,160.0,1.6,0.3,1.0,1.85,48,160,26,0
16,1,16.0,0.063,1.0,1.0,16.0,16,16,1,1
1,34,34.0,34.0,0.353,1.0,1.71,12,34,7,1
11,40,440.0,3.636,0.27,0.618,1.8,119,272,66,0
85,69,5865.0,0.812,0.165,0.441,1.44,969,2588,674,1
2,64,128.0,32.0,0.531,0.586,17.0,68,75,4,1
1,51,51.0,51.0,0.471,1.0,2.4,24,51,10,1
9,63,567.0,7.0,0.289,0.778,1.98,164,441,83,0
47,1,47.0,0.021,1.0,1.0,47.0,47,47,1,1
7,11,77.0,1.571,0.117,0.494,1.8,9,38,5,1
1,42,42.0,42.0,0.381,1.0,1.07,16,42,15,0
1,23,23.0,23.0,0.348,1.0,1.6,8,23,5,1
20,39,780.0,1.95,0.14,0.405,3.21,109,316,34,1
2,69,138.0,34.5,0.623,0.906,10.75,86,125,8,1
5,13,65.0,2.6,0.246,0.831,1.33,16,54,12,0
7,36,252.0,5.143,0.567,0.929,2.51,143,234,57,0
9,37,333.0,4.111,0.517,0.934,2.82,172,311,61,0
9,14,126.0,1.556,0.587,0.944,6.17,74,119,12,0
36,43,1548.0,1.194,0.117,0.183,3.07,181,283,59,1
1,138,138.0,138.0,1.0,1.0,138.0,138,138,1,1
1,104,104.0,104.0,0.971,1.0,50.5,101,104,2,1
1,22,22.0,22.0,0.955,1.0,21.0,21,22,1,1
10,38,380.0,3.8,0.426,0.947,3.12,162,360,52,0
8,16,128.0,2.0,0.234,0.922,1.58,30,118,19,0
1,33,33.0,33.0,0.667,1.0,3.67,22,33,6,1
29,31,899.0,1.069,0.463,0.726,6.93,416,653,60,1
2,46,92.0,23.0,0.587,0.761,18.0,54,70,3,1
9,24,216.0,2.667,0.537,1.0,2.9,116,216,40,0
6,13,78.0,2.167,0.103,0.449,4.0,8,35,2,1
7,40,280.0,5.714,0.336,0.971,1.57,94,272,60,0
1,52,52.0,52.0,0.962,1.0,25.0,50,52,2,1
9,33,297.0,3.667,0.259,0.774,1.67,77,230,46,0
1,46,46.0,46.0,0.239,1.0,1.38,11,46,8,1
2,101,202.0,50.5,0.54,0.743,10.9,109,150,10,1
1,14,14.0,14.0,0.5,1.0,2.33,7,14,3,1
9,6,54.0,0.667,0.407,0.519,5.5,22,28,4,1
10,11,110.0,1.1,0.273,0.927,1.58,30,102,19,0
13,133,1729.0,10.231,0.36,0.721,4.9,622,1247,127,0
26,1,26.0,0.038,1.0,1.0,26.0,26,26,1,1
8,256,2048.0,32.0,0.124,0.563,1.26,253,1153,200,0
1,62,62.0,62.0,0.984,1.0,61.0,61,62,1,1
10,51,510.0,5.1,0.22,0.841,1.29,112,429,87,0
6,48,288.0,8.0,0.316,0.965,1.57,91,278,58,0
1,136,136.0,136.0,0.963,1.0,32.75,131,136,4,1
1,186,186.0,186.0,0.828,1.0,9.06,154,186,17,1
2,20,40.0,10.0,0.675,0.675,27.0,27,27,1,1
1,26,26.0,26.0,1.0,1.0,26.0,26,26,1,1
9,17,153.0,1.889,0.235,0.647,1.44,36,99,25,0
9,44,396.0,4.889,0.449,0.879,2.97,178,348,60,0
1,199,199.0,199.0,0.945,1.0,37.6,188,199,5,1
6,47,282.0,7.833,0.202,0.202,57.0,57,57,1,1
11,1,11.0,0.091,1.0,1.0,11.0,11,11,1,1
1,52,52.0,52.0,0.788,1.0,10.25,41,52,4,1
1,63,63.0,63.0,0.587,1.0,2.31,37,63,16,1
5,2,10.0,0.4,0.9,0.9,9.0,9,9,1,1
1,123,123.0,123.0,0.163,1.0,1.05,20,123,19,0
9,44,396.0,4.889,0.46,0.937,2.84,182,371,64,0
17,2,34.0,0.118,0.706,0.706,24.0,24,24,1,1
1,19,19.0,19.0,0.789,1.0,3.75,15,19,4,1
1,180,180.0,180.0,0.983,1.0,88.5,177,180,2,1
9,53,477.0,5.889,0.252,0.677,1.54,120,323,78,0
54,357,19278.0,6.611,0.324,0.644,6.22,6238,12422,1003,1
1,52,52.0,52.0,0.962,1.0,25.0,50,52,2,1
1,61,61.0,61.0,1.0,1.0,61.0,61,61,1,1
10,41,410.0,4.1,0.339,0.832,2.01,139,341,69,0
1,114,114.0,114.0,0.939,1.0,21.4,107,114,5,1
168,135,22680.0,0.804,0.82,0.904,62.81,18591,20513,296,1
2,14,28.0,7.0,0.286,0.821,8.0,8,23,1,1
1,10,10.0,10.0,1.0,1.0,10.0,10,10,1,1
16,4,64.0,0.25,0.156,0.531,5.0,10,34,2,1
1,32,32.0,32.0,0.719,1.0,5.75,23,32,4,1
2,11,22.0,5.5,0.409,0.955,9.0,9,21,1,0
8,26,208.0,3.25,0.24,0.563,2.5,50,117,20,0
37,1,37.0,0.027,1.0,1.0,37.0,37,37,1,1
6,184,1104.0,30.667,0.323,0.752,1.99,357,830,179,0
8,9,72.0,1.125,0.375,0.681,1.69,27,49,16,0
36,43,1548.0,1.194,0.117,0.183,3.07,181,283,59,1
1,29,29.0,29.0,1.0,1.0,29.0,29,29,1,1
2,537,1074.0,268.5,0.507,0.528,181.33,544,567,3,1
1,73,73.0,73.0,0.616,1.0,3.75,45,73,12,1
4,28,112.0,7.0,0.455,1.0,1.27,51,112,40,0
22,67,1474.0,3.045,0.221,0.919,2.91,326,1354,112,0
9,97,873.0,10.778,0.328,0.921,1.77,286,804,162,0
2,537,1074.0,268.5,0.507,0.528,181.33,544,567,3,1
9,36,324.0,4.0,0.654,0.92,6.42,212,298,33,0
1,79,79.0,79.0,0.608,1.0,6.86,48,79,7,1
1,115,115.0,115.0,0.2,1.0,4.6,23,115,5,1
8,102,816.0,12.75,0.212,0.884,1.25,173,721,138,0
8,44,352.0,5.5,0.415,0.949,2.06,146,334,71,0
9,272,2448.0,30.222,0.269,0.696,1.93,659,1704,342,0
1,17,17.0,17.0,0.765,1.0,6.5,13,17,2,1
14,84,1176.0,6.0,0.261,0.623,2.31,307,733,133,0
7,20,140.0,2.857,0.257,0.75,1.33,36,105,27,0
10,19,190.0,1.9,0.605,0.816,8.85,115,155,13,0
7,1,7.0,0.143,1.0,1.0,7.0,7,7,1,1
1,115,115.0,115.0,0.2,1.0,4.6,23,115,5,1
1,12,12.0,12.0,0.667,1.0,4.0,8,12,2,1
1,17,17.0,17.0,0.765,1.0,6.5,13,17,2,1
10,23,230.0,2.3,0.37,0.83,2.3,85,191,37,0
11,43,473.0,3.909,0.336,0.753,2.74,159,356,58,0
10,105,1050.0,10.5,0.234,0.811,1.7,246,852,145,0
10,44,440.0,4.4,0.35,0.957,1.9,154,421,81,0
24,135,3240.0,5.625,0.911,0.966,18.69,2953,3131,158,0
6,46,276.0,7.667,0.217,0.804,2.0,60,222,30,0
1,127,127.0,127.0,0.646,1.0,13.67,82,127,6,1
22,20,440.0,0.909,0.28,0.57,5.35,123,251,23,0
8,9,72.0,1.125,0.375,0.681,1.69,27,49,16,0
1,57,57.0,57.0,0.456,1.0,3.71,26,57,7,1
1,102,102.0,102.0,0.961,1.0,24.5,98,102,4,1
8,45,360.0,5.625,0.469,0.956,2.91,169,344,58,0
2,52,104.0,26.0,0.231,0.529,1.5,24,55,16,1
19,2,38.0,0.105,0.816,0.816,31.0,31,31,1,1
11,40,440.0,3.636,0.27,0.618,1.8,119,272,66,0
8,26,208.0,3.25,0.389,1.0,2.31,81,208,35,0
13,409,5317.0,31.462,0.267,0.582,2.23,1421,3095,637,0
8,129,1032.0,16.125,0.232,0.823,1.46,239,849,164,0
2,22,44.0,11.0,0.705,0.864,15.5,31,38,2,1
5,20,100.0,4.0,0.49,0.99,1.58,49,99,31,0
8,24,192.0,3.0,0.297,0.865,1.84,57,166,31,0
1,187,187.0,187.0,0.963,1.0,25.71,180,187,7,1
1,40,40.0,40.0,0.875,1.0,11.67,35,40,3,1
1,17,17.0,17.0,0.941,1.0,16.0,16,17,1,1
16,341,5456.0,21.313,0.378,0.724,5.23,2060,3949,394,0
31,1,31.0,0.032,1.0,1.0,31.0,31,31,1,1
2,537,1074.0,268.5,0.52,0.621,26.57,558,667,21,1
10,131,1310.0,13.1,0.487,0.856,2.94,638,1121,217,0
8,8,64.0,1.0,0.391,0.781,2.78,25,50,9,0
2,535,1070.0,267.5,0.564,0.614,40.2,603,657,15,1
6,40,240.0,6.667,0.221,0.621,1.43,53,149,37,0
7,31,217.0,4.429,0.318,0.839,1.35,69,182,51,0
1,44,44.0,44.0,0.727,1.0,5.33,32,44,6,1
5,2,10.0,0.4,0.8,0.8,8.0,8,8,1,1
186,469,87234.0,2.522,0.378,0.529,22.29,33017,46133,1481,1
17,60,1020.0,3.529,0.139,0.371,7.1,142,378,20,1
31,105,3255.0,3.387,0.242,0.456,4.89,787,1485,161,1
1,124,124.0,124.0,0.444,1.0,7.86,55,124,7,1
6,13,78.0,2.167,0.333,0.846,1.37,26,66,19,0
8,14,112.0,1.75,0.464,0.768,2.6,52,86,20,0
8,15,120.0,1.875,0.433,0.975,2.0,52,117,26,0
25,203,5075.0,8.12,0.837,0.929,15.22,4246,4713,279,0
10,272,2720.0,27.2,0.211,0.772,1.43,573,2101,401,0
1,39,39.0,39.0,0.897,1.0,8.75,35,39,4,1
7,7,49.0,1.0,0.347,0.98,2.13,17,48,8,0
11,31,341.0,2.818,0.323,0.83,2.08,110,283,53,0
1,12,12.0,12.0,0.667,1.0,4.0,8,12,2,1
7,11,77.0,1.571,0.117,0.494,1.8,9,38,5,1
45,79,3555.0,1.756,0.087,0.195,4.81,308,693,64,1
66,3,198.0,0.045,0.657,0.909,2.6,130,180,50,1
42,1,42.0,0.024,1.0,1.0,42.0,42,42,1,1
6,28,168.0,4.667,0.292,0.875,1.29,49,147,38,0
1,12,12.0,12.0,0.75,1.0,9.0,9,12,1,1
3,304,912.0,101.33,0.555,0.686,42.17,506,626,12,1
17,341,5797.0,20.059,0.935,0.998,36.38,5420,5784,149,1
1,20,20.0,20.0,0.55,1.0,1.38,11,20,8,1
9,52,468.0,5.778,0.37,0.996,1.71,173,466,101,0
132,547,72204.0,4.144,0.37,0.483,20.66,26693,34874,1292,1
2,415,830.0,207.5,0.505,0.578,16.76,419,480,25,1
22,1,22.0,0.045,1.0,1.0,22.0,22,22,1,1
9,510,4590.0,56.667,0.148,0.537,1.33,681,2465,513,0
8,272,2176.0,34.0,0.197,0.629,1.38,428,1369,310,0
10,94,940.0,9.4,0.25,0.721,1.7,235,678,138,0
8,21,168.0,2.625,0.357,0.964,2.07,60,162,29,0
1,14,14.0,14.0,0.5,1.0,2.33,7,14,3,1
7,27,189.0,3.857,0.286,1.0,1.32,54,189,41,0
1,180,180.0,180.0,0.983,1.0,88.5,177,180,2,1
8,4,32.0,0.5,0.406,1.0,2.17,13,32,6,0
2,22,44.0,11.0,0.705,0.864,15.5,31,38,2,1
1,161,161.0,161.0,0.41,1.0,1.02,66,161,65,1
7,13,91.0,1.857,0.78,0.989,7.89,71,90,9,0
7,38,266.0,5.429,0.414,0.846,2.44,110,225,45,0
10,115,1150.0,11.5,0.24,0.758,1.48,276,872,187,0
