idx1,idx2,attribute_count,in_all_attrs
107,158,12,False
107,155,12,False
107,153,12,False
107,148,12,False
97,140,12,False
39,146,12,False
156,161,12,False
52,186,12,False
29,31,12,False
70,185,12,False
29,55,12,False
10,157,12,False
7,63,12,False
7,62,12,False
7,58,12,False
7,56,12,False
130,154,12,False
71,114,12,False
84,160,12,False
18,38,12,False
52,144,12,False
156,182,12,False
39,122,12,False
52,170,12,False
22,197,12,False
22,196,12,False
22,195,12,False
28,133,12,False
71,129,12,False
84,142,12,False
23,44,12,False
23,42,12,False
23,40,12,False
97,142,12,False
107,138,12,False
107,135,12,False
107,132,12,False
18,21,12,False
156,194,12,False
2,106,12,False
2,105,12,False
52,148,12,False
119,126,12,False
84,150,12,False
84,149,12,False
130,150,12,False
7,78,12,False
71,107,12,False
71,105,12,False
157,182,12,False
157,166,12,False
39,163,12,False
39,158,12,False
97,167,12,False
97,158,12,False
17,194,12,False
28,148,12,False
28,140,12,False
28,135,12,False
71,137,12,False
71,136,12,False
71,134,12,False
71,161,12,False
71,152,12,False
23,36,12,False
17,192,12,False
17,183,12,False
18,31,12,False
158,159,12,False
157,194,12,False
52,124,12,False
18,30,12,False
18,25,12,False
23,31,12,False
84,134,12,False
129,188,12,False
28,104,12,False
71,181,12,False
119,151,12,False
119,149,12,False
14,75,12,False
107,131,12,False
107,128,12,False
39,191,12,False
2,87,12,False
39,168,12,False
52,105,12,False
2,78,12,False
10,135,12,False
10,131,12,False
71,143,12,False
71,186,12,False
28,105,12,False
130,137,12,False
2,77,12,False
2,61,12,False
158,192,12,False
158,181,12,False
158,177,12,False
158,176,12,False
158,173,12,False
52,89,12,False
52,86,12,False
52,80,12,False
51,194,12,False
130,132,12,False
129,191,12,False
98,101,12,False
84,91,12,False
119,174,12,False
119,173,12,False
119,172,12,False
119,166,12,False
84,107,12,False
129,182,12,False
129,178,12,False
7,96,12,False
7,87,12,False
23,52,12,False
23,49,12,False
84,124,12,False
28,129,12,False
71,194,12,False
129,165,12,False
129,163,12,False
129,162,12,False
10,116,12,False
119,189,12,False
119,186,12,False
51,192,12,False
40,50,12,False
40,45,12,False
39,184,12,False
52,74,12,False
52,68,12,False
52,63,12,False
107,117,12,False
107,115,12,False
107,112,12,False
72,114,12,False
83,170,12,False
83,161,12,False
83,186,12,False
158,198,12,False
2,74,12,False
2,70,12,False
52,55,12,False
51,167,12,False
51,161,12,False
159,185,12,False
83,181,12,False
72,80,12,False
72,74,12,False
72,73,12,False
129,169,12,False
129,158,12,False
129,150,12,False
129,147,12,False
129,145,12,False
28,37,12,False
7,107,12,False
159,179,12,False
159,175,12,False
17,154,12,False
98,109,12,False
17,177,12,False
17,173,12,False
72,96,12,False
28,92,12,False
28,90,12,False
72,118,12,False
72,121,12,False
28,61,12,False
28,54,12,False
72,144,12,False
72,143,12,False
98,135,12,False
98,128,12,False
40,87,12,False
40,82,12,False
40,80,12,False
40,63,12,False
40,61,12,False
40,60,12,False
51,173,12,False
72,107,12,False
72,106,12,False
28,30,12,False
23,72,12,False
23,71,12,False
159,191,12,False
2,53,12,False
2,48,12,False
2,47,12,False
2,45,12,False
51,159,12,False
23,67,12,False
23,64,12,False
83,159,12,False
83,173,12,False
72,134,12,False
72,133,12,False
72,129,12,False
27,192,12,False
7,147,12,False
7,143,12,False
27,176,12,False
27,173,12,False
129,137,12,False
129,136,12,False
17,159,12,False
106,195,12,False
106,193,12,False
40,74,12,False
40,73,12,False
7,121,12,False
7,118,12,False
72,161,12,False
72,152,12,False
72,176,12,False
72,173,12,False
72,171,12,False
27,160,12,False
27,159,12,False
72,192,12,False
98,146,12,False
17,143,12,False
98,168,12,False
98,157,12,False
40,117,12,False
40,111,12,False
40,99,12,False
40,129,12,False
40,126,12,False
27,194,12,False
10,101,12,False
120,125,12,False
120,121,12,False
160,177,12,False
160,176,12,False
160,173,12,False
160,170,12,False
51,106,12,False
98,153,12,False
106,189,12,False
106,180,12,False
119,190,12,False
10,125,12,False
10,122,12,False
10,120,12,False
72,177,12,False
27,182,12,False
7,134,12,False
98,183,12,False
98,180,12,False
98,179,12,False
51,61,12,False
51,58,12,False
160,193,12,False
160,189,12,False
40,106,12,False
98,178,12,False
98,175,12,False
73,85,12,False
73,75,12,False
27,171,12,False
10,102,12,False
40,149,12,False
106,166,12,False
14,118,12,False
17,129,12,False
40,147,12,False
40,144,12,False
40,139,12,False
40,138,12,False
40,124,12,False
40,122,12,False
51,73,12,False
7,181,12,False
7,173,12,False
27,142,12,False
27,141,12,False
73,106,12,False
99,119,12,False
99,118,12,False
40,152,12,False
50,177,12,False
50,171,12,False
50,167,12,False
50,192,12,False
99,108,12,False
99,133,12,False
99,128,12,False
73,90,12,False
128,161,12,False
161,163,12,False
160,198,12,False
2,28,12,False
50,198,12,False
73,120,12,False
73,117,12,False
73,138,12,False
40,195,12,False
2,15,12,False
161,187,12,False
161,179,12,False
161,175,12,False
161,169,12,False
40,153,12,False
50,143,12,False
27,143,12,False
73,128,12,False
73,125,12,False
73,104,12,False
14,114,12,False
83,142,12,False
106,147,12,False
162,181,12,False
162,177,12,False
162,170,12,False
2,16,12,False
99,142,12,False
17,75,12,False
50,136,12,False
50,134,12,False
17,102,12,False
17,96,12,False
14,107,12,False
14,106,12,False
106,151,12,False
27,130,12,False
41,50,12,False
162,185,12,False
162,183,12,False
127,193,12,False
127,185,12,False
73,180,12,False
23,92,12,False
120,154,12,False
120,152,12,False
10,91,12,False
10,89,12,False
10,84,12,False
7,167,12,False
128,143,12,False
73,168,12,False
73,155,12,False
120,159,12,False
83,106,12,False
83,105,12,False
83,96,12,False
73,179,12,False
73,195,12,False
27,121,12,False
27,120,12,False
17,73,12,False
99,166,12,False
99,165,12,False
99,163,12,False
50,106,12,False
1,192,12,False
163,167,12,False
162,198,12,False
8,23,12,False
7,198,12,False
74,89,12,False
120,173,12,False
50,96,12,False
41,72,12,False
41,67,12,False
41,66,12,False
41,48,12,False
41,43,12,False
50,107,12,False
106,142,12,False
106,140,12,False
106,139,12,False
106,137,12,False
120,161,12,False
27,60,12,False
74,78,12,False
74,107,12,False
106,134,12,False
50,73,12,False
163,181,12,False
163,177,12,False
163,176,12,False
163,173,12,False
163,171,12,False
2,5,12,False
2,3,12,False
127,182,12,False
127,176,12,False
127,173,12,False
127,171,12,False
83,89,12,False
83,86,12,False
27,54,12,False
74,92,12,False
74,91,12,False
74,90,12,False
74,119,12,False
74,111,12,False
163,193,12,False
163,186,12,False
163,185,12,False
1,176,12,False
50,77,12,False
74,86,12,False
74,84,12,False
27,68,12,False
23,88,12,False
23,85,12,False
99,173,12,False
165,171,12,False
99,188,12,False
99,185,12,False
17,68,12,False
100,105,12,False
164,176,12,False
164,170,12,False
50,54,12,False
163,194,12,False
17,58,12,False
99,179,12,False
99,178,12,False
23,83,12,False
17,54,12,False
49,166,12,False
49,159,12,False
49,153,12,False
41,100,12,False
41,94,12,False
41,111,12,False
49,148,12,False
49,146,12,False
8,33,12,False
8,30,12,False
8,26,12,False
74,130,12,False
23,103,12,False
23,100,12,False
23,98,12,False
74,141,12,False
8,25,12,False
8,24,12,False
127,152,12,False
127,148,12,False
127,143,12,False
127,140,12,False
82,167,12,False
82,192,12,False
82,185,12,False
26,195,12,False
74,122,12,False
74,153,12,False
127,167,12,False
8,39,12,False
8,38,12,False
74,184,12,False
74,183,12,False
26,146,12,False
26,138,12,False
26,168,12,False
165,186,12,False
165,181,12,False
1,174,12,False
1,171,12,False
49,129,12,False
49,119,12,False
1,127,12,False
166,177,12,False
166,171,12,False
166,170,12,False
74,142,12,False
26,166,12,False
126,193,12,False
8,68,12,False
8,58,12,False
8,57,12,False
8,56,12,False
166,167,12,False
165,198,12,False
1,157,12,False
106,115,12,False
14,134,12,False
14,125,12,False
14,121,12,False
74,170,12,False
74,167,12,False
74,160,12,False
75,94,12,False
10,72,12,False
82,147,12,False
23,140,12,False
17,32,12,False
166,198,12,False
166,193,12,False
166,185,12,False
166,183,12,False
166,182,12,False
1,140,12,False
49,142,12,False
49,140,12,False
23,139,12,False
82,177,12,False
26,135,12,False
17,28,12,False
17,23,12,False
100,129,12,False
100,121,12,False
10,78,12,False
26,132,12,False
26,131,12,False
26,125,12,False
75,111,12,False
75,107,12,False
26,122,12,False
26,120,12,False
74,198,12,False
74,195,12,False
74,192,12,False
74,185,12,False
49,101,12,False
8,73,12,False
26,111,12,False
23,150,12,False
120,177,12,False
120,176,12,False
10,53,12,False
10,52,12,False
49,93,12,False
167,183,12,False
167,180,12,False
167,179,12,False
167,178,12,False
167,171,12,False
41,135,12,False
17,30,12,False
75,121,12,False
75,120,12,False
75,135,12,False
75,133,12,False
75,104,12,False
126,188,12,False
100,118,12,False
49,67,12,False
1,117,12,False
1,113,12,False
1,112,12,False
167,195,12,False
167,191,12,False
167,188,12,False
41,128,12,False
49,102,12,False
82,139,12,False
26,113,12,False
126,170,12,False
26,92,12,False
26,88,12,False
168,172,12,False
1,122,12,False
49,91,12,False
49,85,12,False
49,82,12,False
49,81,12,False
49,77,12,False
17,21,12,False
16,193,12,False
17,38,12,False
26,103,12,False
75,153,12,False
75,152,12,False
26,94,12,False
23,169,12,False
23,165,12,False
23,163,12,False
23,162,12,False
100,161,12,False
100,150,12,False
16,185,12,False
16,177,12,False
48,198,12,False
48,193,12,False
48,185,12,False
168,181,12,False
82,143,12,False
26,93,12,False
126,157,12,False
8,118,12,False
8,114,12,False
8,107,12,False
75,182,12,False
16,173,12,False
105,187,12,False
14,152,12,False
14,144,12,False
14,143,12,False
169,176,12,False
169,170,12,False
168,192,12,False
1,110,12,False
75,154,12,False
121,125,12,False
120,198,12,False
120,192,12,False
1,81,12,False
169,198,12,False
48,181,12,False
48,177,12,False
41,168,12,False
100,167,12,False
16,167,12,False
16,159,12,False
100,192,12,False
10,40,12,False
10,36,12,False
10,35,12,False
10,34,12,False
105,169,12,False
101,118,12,False
101,114,12,False
48,121,12,False
48,148,12,False
171,195,12,False
171,190,12,False
100,182,12,False
16,130,12,False
16,150,12,False
16,142,12,False
1,84,12,False
1,83,12,False
105,179,12,False
26,82,12,False
75,195,12,False
41,179,12,False
48,133,12,False
48,129,12,False
100,193,12,False
105,165,12,False
105,164,12,False
105,162,12,False
105,160,12,False
105,156,12,False
8,133,12,False
8,129,12,False
8,121,12,False
23,191,12,False
82,107,12,False
82,106,12,False
14,159,12,False
24,44,12,False
24,42,12,False
14,183,12,False
14,176,12,False
172,183,12,False
172,179,12,False
1,74,12,False
1,68,12,False
48,118,12,False
24,37,12,False
23,175,12,False
8,136,12,False
125,197,12,False
125,195,12,False
125,186,12,False
26,70,12,False
8,181,12,False
76,142,12,False
76,141,12,False
8,176,12,False
8,173,12,False
125,184,12,False
125,182,12,False
125,171,12,False
8,161,12,False
8,159,12,False
76,129,12,False
76,121,12,False
8,154,12,False
81,193,12,False
81,185,12,False
24,47,12,False
125,150,12,False
76,170,12,False
101,132,12,False
101,125,12,False
101,123,12,False
101,121,12,False
101,144,12,False
101,137,12,False
42,57,12,False
42,56,12,False
41,191,12,False
48,105,12,False
48,99,12,False
173,174,12,False
125,167,12,False
125,158,12,False
81,173,12,False
81,171,12,False
81,167,12,False
9,189,12,False
121,145,12,False
172,190,12,False
1,54,12,False
1,53,12,False
48,79,12,False
42,62,12,False
16,118,12,False
14,173,12,False
121,131,12,False
10,20,12,False
10,18,12,False
8,171,12,False
16,107,12,False
9,19,12,False
9,16,12,False
9,15,12,False
24,54,12,False
24,51,12,False
24,34,12,False
101,161,12,False
48,57,12,False
48,55,12,False
47,194,12,False
42,107,12,False
24,33,12,False
81,177,12,False
125,133,12,False
125,130,12,False
42,125,12,False
42,121,12,False
77,87,12,False
77,84,12,False
26,52,12,False
26,50,12,False
42,74,12,False
1,35,12,False
1,34,12,False
173,191,12,False
173,188,12,False
173,185,12,False
173,184,12,False
173,182,12,False
173,180,12,False
101,154,12,False
9,37,12,False
77,99,12,False
26,42,12,False
174,184,12,False
174,177,12,False
173,196,12,False
1,40,12,False
47,134,12,False
16,98,12,False
105,130,12,False
47,172,12,False
47,167,12,False
42,134,12,False
47,189,12,False
47,185,12,False
47,183,12,False
77,124,12,False
121,158,12,False
121,156,12,False
42,129,12,False
47,161,12,False
47,154,12,False
14,198,12,False
14,192,12,False
15,33,12,False
15,30,12,False
10,11,12,False
9,197,12,False
9,194,12,False
9,193,12,False
9,14,12,False
9,11,12,False
47,143,12,False
47,141,12,False
47,106,12,False
81,150,12,False
81,141,12,False
81,140,12,False
77,108,12,False
9,36,12,False
9,32,12,False
9,31,12,False
124,157,12,False
124,150,12,False
9,51,12,False
77,138,12,False
25,195,12,False
25,179,12,False
25,185,12,False
25,164,12,False
25,163,12,False
77,155,12,False
24,88,12,False
121,163,12,False
101,186,12,False
16,68,12,False
1,20,12,False
42,167,12,False
42,161,12,False
42,159,12,False
47,122,12,False
47,117,12,False
42,183,12,False
42,143,12,False
105,111,12,False
105,110,12,False
15,37,12,False
47,84,12,False
43,61,12,False
43,54,12,False
42,181,12,False
174,197,12,False
1,28,12,False
1,27,12,False
1,26,12,False
1,22,12,False
105,119,12,False
105,117,12,False
25,190,12,False
25,187,12,False
81,118,12,False
81,116,12,False
81,107,12,False
81,106,12,False
81,133,12,False
47,107,12,False
43,73,12,False
175,185,12,False
175,181,12,False
102,109,12,False
102,104,12,False
77,150,12,False
77,146,12,False
77,144,12,False
124,130,12,False
9,74,12,False
77,195,12,False
25,162,12,False
25,160,12,False
77,172,12,False
16,58,12,False
16,54,12,False
102,128,12,False
47,54,12,False
43,99,12,False
43,96,12,False
47,49,12,False
47,79,12,False
47,68,12,False
25,178,12,False
25,165,12,False
77,189,12,False
121,191,12,False
121,188,12,False
43,78,12,False
176,178,12,False
0,191,12,False
43,68,12,False
47,62,12,False
47,58,12,False
177,180,12,False
176,194,12,False
121,179,12,False
9,180,12,False
24,85,12,False
78,80,12,False
78,79,12,False
77,197,12,False
78,87,12,False
25,131,12,False
78,118,12,False
25,156,12,False
9,66,12,False
9,59,12,False
176,191,12,False
46,193,12,False
46,189,12,False
16,30,12,False
102,138,12,False
102,135,12,False
16,26,12,False
123,192,12,False
9,83,12,False
78,97,12,False
78,110,12,False
78,109,12,False
78,108,12,False
78,107,12,False
78,104,12,False
78,134,12,False
78,130,12,False
78,128,12,False
46,154,12,False
46,153,12,False
43,102,12,False
46,169,12,False
0,166,12,False
43,122,12,False
24,107,12,False
24,105,12,False
123,185,12,False
46,133,12,False
46,132,12,False
46,129,12,False
102,155,12,False
102,154,12,False
177,195,12,False
0,176,12,False
0,173,12,False
0,170,12,False
15,197,12,False
15,34,12,False
104,192,12,False
15,61,12,False
15,58,12,False
15,57,12,False
0,160,12,False
78,170,12,False
9,103,12,False
78,149,12,False
78,140,12,False
78,138,12,False
78,161,12,False
24,138,12,False
24,135,12,False
24,133,12,False
9,160,12,False
122,134,12,False
24,96,12,False
80,198,12,False
9,80,12,False
9,77,12,False
43,140,12,False
46,96,12,False
46,112,12,False
15,193,12,False
104,183,12,False
104,177,12,False
102,151,12,False
102,150,12,False
102,180,12,False
102,166,12,False
178,194,12,False
178,192,12,False
178,186,12,False
178,185,12,False
178,183,12,False
178,182,12,False
0,146,12,False
0,142,12,False
123,170,12,False
123,167,12,False
123,157,12,False
78,195,12,False
78,194,12,False
9,170,12,False
9,169,12,False
9,168,12,False
80,184,12,False
24,140,12,False
78,155,12,False
25,127,12,False
25,122,12,False
78,180,12,False
25,110,12,False
79,100,12,False
79,97,12,False
79,96,12,False
79,95,12,False
79,91,12,False
79,81,12,False
9,94,12,False
104,173,12,False
15,67,12,False
102,189,12,False
0,119,12,False
179,189,12,False
179,186,12,False
179,181,12,False
178,198,12,False
103,105,12,False
80,160,12,False
79,80,12,False
123,142,12,False
9,120,12,False
9,110,12,False
9,107,12,False
46,57,12,False
46,56,12,False
179,193,12,False
179,192,12,False
0,126,12,False
0,124,12,False
0,123,12,False
0,101,12,False
181,188,12,False
79,110,12,False
25,69,12,False
25,67,12,False
80,141,12,False
24,153,12,False
80,170,12,False
80,167,12,False
181,184,12,False
180,194,12,False
180,189,12,False
46,70,12,False
102,182,12,False
15,176,12,False
15,167,12,False
103,118,12,False
103,116,12,False
25,85,12,False
15,150,12,False
103,133,12,False
44,56,12,False
44,55,12,False
182,183,12,False
181,190,12,False
0,106,12,False
102,197,12,False
102,196,12,False
43,173,12,False
43,171,12,False
43,167,12,False
43,159,12,False
102,194,12,False
104,154,12,False
9,137,12,False
9,136,12,False
45,145,12,False
0,86,12,False
183,189,12,False
183,184,12,False
182,192,12,False
43,183,12,False
103,119,12,False
104,143,12,False
25,91,12,False
79,145,12,False
79,137,12,False
79,136,12,False
79,132,12,False
25,82,12,False
184,192,12,False
0,82,12,False
44,62,12,False
15,158,12,False
15,155,12,False
15,106,12,False
15,105,12,False
183,193,12,False
0,96,12,False
0,94,12,False
43,198,12,False
122,149,12,False
80,155,12,False
80,150,12,False
25,72,12,False
123,130,12,False
79,186,12,False
79,183,12,False
79,179,12,False
79,178,12,False
183,196,12,False
45,110,12,False
45,122,12,False
45,113,12,False
44,105,12,False
185,190,12,False
79,146,12,False
25,42,12,False
24,168,12,False
80,122,12,False
122,160,12,False
184,198,12,False
9,149,12,False
9,147,12,False
9,146,12,False
