Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,class,0.0,1.2,15,2,1100,190,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.10,0.11,0.12,0.13,0.14,0.15,3,2.1,0.0.1,0.0.2,0.0.3,1.0,1.0.1,1.0.2,0.0.4,0.0.5,0.0.6,0.0.7,0.05,0.05.1,0.05.2,0.95,0.95.1,1,18,135,185,1.1,3.1,1.0.3,0.03,0.06,0.06.1,0.94,0.94.1,1.3,145,1.4,0.07,0.07.1,0.93,0.93.1,20,132,0.06.2,17,893,151,3.2,0.0.8,0.0.9,0.0.10,0.16,195,0.03.1,0.03.2,0.97,0.97.1,198,0.07.2
44.0,1.5,16.0,2.0,330.0,120.0,0.0,0.0,0.0,0.02,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,4.0,0.09,0.08,0.78,0.8,0.08,0.8,0.03,0.9,0.01,0.04,0.88,0.05,0.03,0.7,0.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.5,12.0,2.0,200.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,3.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.2,15.0,1.0,300.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,4.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,1.8,10.0,3.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,2.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,1.4,18.0,2.0,250.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,5.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,1.6,14.0,1.5,220.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,3.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,1.3,16.0,2.5,180.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,6.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,1.7,9.0,1.0,280.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,2.0,0.2,0.8,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,1.5,17.0,2.0,230.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,4.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,1.9,11.0,3.0,170.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,3.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,1.2,13.0,1.0,290.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,5.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.6,15.0,2.0,240.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,4.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,1.4,12.0,1.5,210.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,3.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,1.8,16.0,2.5,190.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,6.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,1.3,10.0,1.0,270.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,2.0,0.2,0.8,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,1.7,18.0,2.0,220.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,4.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,1.5,14.0,3.0,160.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,3.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17.0,1.9,11.0,1.5,200.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,5.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.0,1.2,13.0,2.5,280.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,6.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.0,1.6,15.0,1.0,190.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,4.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.0,1.4,12.0,3.0,250.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,3.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.0,1.8,16.0,2.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,5.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0,1.3,10.0,1.5,230.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,6.0,0.2,0.8,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.0,1.7,18.0,2.5,150.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,4.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.0,1.5,14.0,1.0,200.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,1.9,11.0,3.0,280.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,5.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0,1.2,13.0,1.5,180.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,6.0,0.2,0.8,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.0,1.6,15.0,2.5,240.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,4.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.0,1.4,12.0,1.0,190.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3.0,0.2,0.8,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0,1.8,16.0,3.0,220.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,5.0,0.1,0.9,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.0,1.3,10.0,2.0,270.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,6.0,0.3,0.7,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.0,1.7,18.0,1.5,160.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,4.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.0,1.5,14.0,2.5,210.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,3.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0,1.9,11.0,1.0,280.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,5.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,1.2,13.0,3.0,170.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,6.0,0.2,0.8,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.0,1.6,15.0,2.0,230.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,4.0,0.3,0.7,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.0,1.4,12.0,1.5,190.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3.0,0.2,0.8,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.0,1.8,16.0,2.5,220.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,5.0,0.1,0.9,0.8,0.3,0.0,0.8,0.0,0.0,0.1,0.8,0.0,0.0,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.0,1.3,10.0,1.0,280.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,6.0,0.3,0.7,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.0,1.7,18.0,3.0,150.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,4.0,0.2,0.8,0.9,0.2,0.1,0.0,0.9,0.0,0.1,0.9,0.1,0.0,0.1,0.8,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0,1.5,14.0,2.0,200.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,3.0,0.1,0.9,0.7,0.4,0.0,0.7,0.0,0.1,0.1,0.9,0.1,0.0,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.2,15.0,2.0,80.0,200.0,0.0,0.0,0.0,0.05,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,3.0,0.1,0.1,0.9,0.9,0.1,0.9,0.05,0.01,0.1,0.01,0.9,0.05,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,1.5,18.0,3.0,110.0,230.0,0.0,0.0,0.0,0.08,0.2,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,4.0,0.15,0.05,0.8,0.8,0.1,0.8,0.1,0.05,0.1,0.02,0.9,0.08,0.15,0.85,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,1.7,17.0,1.0,95.0,210.0,0.0,0.0,0.0,0.03,0.15,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,2.0,0.2,0.2,0.7,0.7,0.05,0.7,0.08,0.03,0.1,0.03,0.85,0.1,0.15,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,1.4,16.0,4.0,100.0,220.0,0.0,0.0,0.0,0.06,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,5.0,0.12,0.12,0.95,0.95,0.15,0.9,0.12,0.06,0.08,0.01,0.95,0.05,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,1.6,19.0,2.0,120.0,240.0,0.0,0.0,0.0,0.04,0.18,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,3.0,0.18,0.18,0.85,0.85,0.08,0.8,0.1,0.04,0.1,0.02,0.9,0.1,0.12,0.9,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,1.3,15.0,3.0,90.0,205.0,0.0,0.0,0.0,0.07,0.11,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,4.0,0.15,0.08,0.75,0.75,0.07,0.7,0.06,0.07,0.05,0.01,0.9,0.05,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,1.8,18.0,1.0,115.0,225.0,0.0,0.0,0.0,0.02,0.16,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,2.0,0.22,0.1,0.7,0.7,0.06,0.75,0.04,0.02,0.1,0.03,0.8,0.05,0.15,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,1.5,16.0,4.0,105.0,235.0,0.0,0.0,0.0,0.05,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,5.0,0.13,0.1,0.9,0.9,0.1,0.85,0.1,0.05,0.05,0.01,0.9,0.08,0.12,0.85,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,1.9,17.0,2.0,130.0,250.0,0.0,0.0,0.0,0.03,0.2,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,3.0,0.15,0.15,0.8,0.8,0.07,0.8,0.07,0.03,0.08,0.03,0.9,0.07,0.1,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,1.2,15.0,3.0,85.0,195.0,0.0,0.0,0.0,0.09,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410.0,4.0,0.1,0.1,0.9,0.9,0.1,0.9,0.1,0.09,0.06,0.01,0.9,0.05,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,1.6,18.0,1.0,100.0,215.0,0.0,0.0,0.0,0.06,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,2.0,0.17,0.12,0.75,0.75,0.06,0.75,0.06,0.06,0.1,0.02,0.85,0.05,0.12,0.88,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,1.4,16.0,4.0,95.0,220.0,0.0,0.0,0.0,0.04,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,5.0,0.1,0.1,0.95,0.95,0.1,0.9,0.08,0.04,0.07,0.01,0.95,0.05,0.1,0.85,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,1.8,19.0,2.0,110.0,230.0,0.0,0.0,0.0,0.07,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,3.0,0.17,0.17,0.8,0.8,0.08,0.8,0.1,0.04,0.09,0.03,0.9,0.06,0.1,0.9,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,1.3,17.0,3.0,105.0,200.0,0.0,0.0,0.0,0.05,0.13,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0,4.0,0.14,0.14,0.75,0.75,0.07,0.7,0.06,0.05,0.06,0.01,0.9,0.05,0.1,0.8,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0,1.7,18.0,1.0,120.0,225.0,0.0,0.0,0.0,0.03,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,2.0,0.18,0.1,0.7,0.7,0.06,0.75,0.05,0.02,0.1,0.03,0.85,0.05,0.15,0.9,0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.0,1.5,16.0,4.0,90.0,195.0,0.0,0.0,0.0,0.06,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,5.0,0.13,0.1,0.9,0.9,0.1,0.85,0.1,0.06,0.05,0.01,0.9,0.08,0.12,0.85,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
