tuple_pair,Attr0,Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,class
"t138,t289",3.0,4.0,6.0,3.0,0.0,0.0,1.0,2.0,1.0,
"t139,t289",7.0,6.0,6.0,5.0,5.0,9.0,5.0,4.0,1.0,
"t140,t289",6.0,8.0,7.0,0.0,7.0,2.0,1.0,1.0,1.0,
"t141,t289",8.0,3.0,0.0,5.0,3.0,0.0,4.0,2.0,2.0,
"t142,t289",5.0,7.0,7.0,4.0,7.0,7.0,5.0,4.0,1.0,
"t143,t289",2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,6.0,
"t144,t289",2.0,0.0,5.0,2.0,2.0,6.0,4.0,3.0,1.0,
"t145,t289",4.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,
"t146,t289",7.0,0.0,7.0,5.0,4.0,0.0,3.0,6.0,2.0,
"t147,t289",4.0,0.0,0.0,5.0,2.0,0.0,1.0,3.0,5.0,
"t148,t289",5.0,2.0,2.0,5.0,5.0,0.0,0.0,3.0,1.0,
"t149,t289",0.0,4.0,7.0,1.0,6.0,0.0,1.0,1.0,2.0,
"t150,t289",3.0,4.0,4.0,2.0,8.0,0.0,1.0,6.0,1.0,
"t151,t289",0.0,2.0,3.0,1.0,7.0,0.0,1.0,2.0,1.0,
"t152,t289",7.0,0.0,2.0,2.0,4.0,1.0,1.0,4.0,6.0,
"t153,t289",0.0,0.0,0.0,1.0,2.0,6.0,0.0,2.0,1.0,
"t154,t289",2.0,5.0,4.0,3.0,7.0,0.0,2.0,1.0,1.0,
"t155,t289",2.0,3.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,
"t156,t289",0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,
"t157,t289",1.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0,1.0,
"t158,t289",2.0,3.0,2.0,3.0,6.0,8.0,3.0,3.0,1.0,
"t159,t289",0.0,2.0,0.0,4.0,7.0,0.0,3.0,6.0,1.0,
"t160,t289",0.0,0.0,0.0,4.0,4.0,9.0,6.0,1.0,1.0,
"t161,t289",0.0,6.0,7.0,5.0,6.0,0.0,2.0,6.0,1.0,
"t162,t289",5.0,3.0,1.0,3.0,4.0,0.0,0.0,3.0,1.0,
"t163,t289",6.0,5.0,5.0,3.0,4.0,0.0,2.0,0.0,1.0,
"t164,t289",0.0,8.0,8.0,4.0,8.0,4.0,7.0,6.0,0.0,
"t165,t289",0.0,4.0,5.0,3.0,5.0,0.0,0.0,1.0,1.0,
"t166,t289",2.0,2.0,1.0,1.0,4.0,7.0,2.0,3.0,1.0,
"t167,t289",0.0,1.0,2.0,2.0,4.0,6.0,1.0,3.0,1.0,
"t168,t289",0.0,4.0,4.0,3.0,6.0,0.0,1.0,0.0,1.0,
"t169,t289",4.0,4.0,4.0,0.0,6.0,0.0,1.0,1.0,0.0,
"t170,t289",6.0,2.0,3.0,5.0,6.0,0.0,1.0,2.0,1.0,
"t171,t289",1.0,0.0,0.0,5.0,0.0,5.0,2.0,3.0,8.0,
"t172,t289",2.0,3.0,2.0,0.0,5.0,0.0,1.0,3.0,1.0,
"t173,t289",0.0,0.0,0.0,5.0,4.0,0.0,0.0,6.0,3.0,
"t174,t289",7.0,4.0,6.0,5.0,7.0,7.0,5.0,3.0,1.0,
"t175,t289",4.0,7.0,8.0,4.0,7.0,6.0,4.0,6.0,1.0,
"t176,t289",5.0,2.0,1.0,1.0,7.0,0.0,1.0,6.0,1.0,
"t177,t289",5.0,0.0,0.0,5.0,4.0,0.0,2.0,2.0,0.0,
"t178,t289",2.0,0.0,0.0,5.0,3.0,5.0,4.0,1.0,5.0,
"t179,t289",4.0,4.0,3.0,5.0,7.0,0.0,0.0,3.0,0.0,
"t180,t289",6.0,0.0,6.0,2.0,7.0,0.0,1.0,3.0,1.0,
"t181,t289",6.0,3.0,2.0,2.0,6.0,0.0,1.0,6.0,1.0,
"t182,t289",3.0,5.0,4.0,5.0,6.0,0.0,3.0,4.0,1.0,
"t183,t289",3.0,6.0,6.0,2.0,6.0,0.0,2.0,2.0,1.0,
"t184,t289",4.0,0.0,0.0,5.0,6.0,0.0,1.0,3.0,1.0,
"t185,t289",3.0,2.0,7.0,2.0,6.0,5.0,1.0,1.0,0.0,
"t186,t289",5.0,3.0,0.0,5.0,5.0,0.0,2.0,3.0,1.0,
"t187,t289",2.0,6.0,6.0,4.0,4.0,0.0,6.0,2.0,0.0,
"t188,t289",2.0,0.0,6.0,1.0,2.0,0.0,0.0,5.0,1.0,
"t189,t289",0.0,1.0,3.0,2.0,6.0,8.0,1.0,0.0,1.0,
"t190,t289",5.0,3.0,0.0,1.0,5.0,0.0,1.0,2.0,1.0,
"t191,t289",4.0,0.0,5.0,0.0,6.0,0.0,2.0,3.0,1.0,
"t192,t289",2.0,0.0,0.0,5.0,4.0,0.0,2.0,3.0,1.0,
"t193,t289",1.0,2.0,2.0,4.0,4.0,7.0,4.0,6.0,1.0,
"t194,t289",6.0,0.0,2.0,0.0,6.0,9.0,2.0,6.0,1.0,
"t195,t289",8.0,5.0,3.0,1.0,6.0,0.0,1.0,1.0,1.0,
"t196,t289",0.0,7.0,6.0,0.0,7.0,0.0,4.0,6.0,1.0,
"t197,t289",6.0,2.0,4.0,2.0,6.0,0.0,1.0,6.0,1.0,
"t198,t289",5.0,6.0,4.0,3.0,6.0,9.0,0.0,3.0,1.0,
"t199,t289",5.0,7.0,8.0,3.0,5.0,0.0,0.0,6.0,0.0,
"t200,t289",0.0,5.0,0.0,2.0,5.0,2.0,1.0,1.0,1.0,
"t201,t289",5.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,1.0,
"t202,t289",5.0,0.0,0.0,5.0,5.0,8.0,0.0,2.0,1.0,
"t203,t289",2.0,0.0,0.0,5.0,4.0,0.0,2.0,3.0,8.0,
"t204,t289",6.0,4.0,4.0,0.0,3.0,4.0,1.0,0.0,1.0,
"t205,t289",2.0,3.0,6.0,1.0,5.0,7.0,3.0,3.0,1.0,
"t206,t289",0.0,0.0,3.0,3.0,3.0,9.0,2.0,3.0,1.0,
"t207,t289",5.0,0.0,0.0,5.0,0.0,8.0,2.0,3.0,8.0,
"t208,t289",3.0,2.0,2.0,2.0,7.0,0.0,1.0,5.0,1.0,
"t209,t289",5.0,3.0,6.0,4.0,4.0,9.0,1.0,3.0,1.0,
"t210,t289",5.0,0.0,0.0,3.0,5.0,5.0,1.0,3.0,1.0,
"t211,t289",7.0,0.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,
"t212,t289",0.0,0.0,0.0,5.0,5.0,0.0,2.0,3.0,5.0,
"t213,t289",5.0,0.0,0.0,0.0,6.0,5.0,4.0,3.0,1.0,
"t214,t289",5.0,0.0,0.0,2.0,3.0,7.0,0.0,3.0,0.0,
"t215,t289",6.0,2.0,4.0,1.0,7.0,6.0,2.0,1.0,1.0,
"t216,t289",6.0,2.0,2.0,0.0,6.0,5.0,2.0,3.0,1.0,
"t217,t289",5.0,4.0,5.0,1.0,0.0,9.0,5.0,6.0,1.0,
"t218,t289",1.0,6.0,5.0,5.0,4.0,0.0,4.0,1.0,1.0,
"t219,t289",0.0,0.0,0.0,5.0,0.0,9.0,0.0,1.0,6.0,
"t220,t289",3.0,7.0,6.0,1.0,7.0,7.0,5.0,5.0,5.0,
"t221,t289",5.0,7.0,5.0,4.0,2.0,0.0,3.0,4.0,1.0,
"t222,t289",0.0,2.0,0.0,5.0,4.0,9.0,5.0,6.0,8.0,
"t223,t289",2.0,3.0,4.0,1.0,6.0,0.0,3.0,6.0,1.0,
"t224,t289",0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,
"t225,t289",1.0,0.0,0.0,4.0,0.0,2.0,5.0,4.0,1.0,
"t226,t289",2.0,2.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,
"t227,t289",2.0,6.0,0.0,0.0,6.0,6.0,1.0,3.0,1.0,
"t228,t289",0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,8.0,
"t229,t289",0.0,2.0,6.0,1.0,6.0,0.0,5.0,3.0,2.0,
"t230,t289",3.0,4.0,7.0,3.0,5.0,0.0,1.0,3.0,4.0,
"t231,t289",0.0,6.0,4.0,1.0,5.0,0.0,1.0,6.0,1.0,
"t232,t289",2.0,5.0,5.0,0.0,8.0,0.0,4.0,4.0,1.0,
"t233,t289",0.0,7.0,5.0,1.0,7.0,3.0,5.0,2.0,1.0,
"t234,t289",0.0,6.0,5.0,1.0,7.0,5.0,1.0,4.0,1.0,
"t235,t289",0.0,0.0,2.0,5.0,4.0,5.0,2.0,4.0,1.0,
"t236,t289",3.0,4.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,
"t237,t289",0.0,6.0,7.0,5.0,7.0,0.0,1.0,6.0,0.0,
"t238,t289",5.0,0.0,0.0,5.0,6.0,0.0,3.0,1.0,1.0,
"t239,t289",4.0,4.0,5.0,3.0,3.0,0.0,3.0,2.0,1.0,
"t240,t289",2.0,0.0,1.0,5.0,3.0,0.0,1.0,1.0,0.0,
"t241,t289",3.0,5.0,2.0,3.0,3.0,0.0,3.0,0.0,1.0,
"t242,t289",2.0,2.0,3.0,2.0,5.0,0.0,4.0,4.0,1.0,
"t243,t289",2.0,6.0,3.0,5.0,4.0,0.0,1.0,3.0,2.0,
"t244,t289",1.0,5.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,
"t245,t289",4.0,5.0,0.0,3.0,6.0,2.0,1.0,1.0,1.0,
"t246,t289",1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,
"t247,t289",2.0,0.0,0.0,3.0,3.0,6.0,1.0,0.0,1.0,
"t248,t289",4.0,6.0,3.0,3.0,8.0,0.0,1.0,0.0,1.0,
"t249,t289",8.0,4.0,3.0,2.0,4.0,1.0,0.0,2.0,1.0,
"t250,t289",2.0,0.0,3.0,3.0,3.0,7.0,0.0,0.0,1.0,
"t251,t289",4.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,
"t252,t289",0.0,0.0,0.0,1.0,2.0,4.0,0.0,3.0,1.0,
"t253,t289",7.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,
"t254,t289",3.0,2.0,3.0,1.0,6.0,2.0,5.0,1.0,0.0,
"t255,t289",2.0,3.0,0.0,1.0,4.0,0.0,5.0,0.0,1.0,
"t256,t289",2.0,6.0,2.0,0.0,4.0,4.0,5.0,2.0,1.0,
"t257,t289",1.0,0.0,2.0,3.0,6.0,4.0,0.0,3.0,0.0,
"t258,t289",2.0,1.0,5.0,3.0,0.0,0.0,1.0,2.0,1.0,
"t259,t289",0.0,5.0,5.0,3.0,3.0,0.0,1.0,5.0,1.0,
"t260,t289",1.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,
"t261,t289",2.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,
"t262,t289",2.0,8.0,6.0,1.0,3.0,7.0,2.0,1.0,1.0,
"t263,t289",2.0,5.0,1.0,2.0,3.0,0.0,3.0,3.0,1.0,
"t264,t289",1.0,2.0,2.0,3.0,4.0,7.0,3.0,3.0,1.0,
"t265,t289",2.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,1.0,
"t266,t289",2.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,1.0,
"t267,t289",2.0,6.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,
"t268,t289",0.0,2.0,0.0,4.0,6.0,0.0,3.0,3.0,2.0,
"t269,t289",3.0,6.0,5.0,4.0,3.0,0.0,3.0,0.0,1.0,
"t270,t289",2.0,0.0,0.0,3.0,5.0,0.0,1.0,2.0,3.0,
"t271,t289",3.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,8.0,
"t272,t289",0.0,1.0,0.0,2.0,6.0,0.0,0.0,4.0,1.0,
"t273,t289",6.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,3.0,
"t274,t289",4.0,0.0,0.0,2.0,1.0,6.0,0.0,2.0,1.0,
"t275,t289",2.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,
"t276,t289",2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,
"t277,t289",1.0,3.0,1.0,3.0,3.0,0.0,2.0,1.0,6.0,
"t278,t289",2.0,4.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,
"t279,t289",1.0,2.0,3.0,3.0,0.0,5.0,5.0,0.0,1.0,
"t280,t289",8.0,2.0,2.0,3.0,6.0,5.0,4.0,1.0,1.0,
"t281,t289",2.0,2.0,1.0,1.0,3.0,6.0,1.0,5.0,1.0,
"t282,t289",1.0,0.0,0.0,3.0,3.0,0.0,1.0,3.0,1.0,
"t283,t289",9.0,4.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,
"t284,t289",2.0,5.0,0.0,1.0,6.0,1.0,1.0,1.0,0.0,
"t285,t289",2.0,0.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,
"t286,t289",0.0,4.0,5.0,4.0,5.0,0.0,1.0,1.0,1.0,
"t287,t289",1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,
"t288,t289",3.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,5.0,
"t0,t290",3.0,5.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,
"t1,t290",0.0,2.0,7.0,5.0,7.0,4.0,5.0,6.0,0.0,
"t2,t290",3.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,3.0,
"t3,t290",2.0,1.0,4.0,4.0,3.0,6.0,5.0,7.0,0.0,
"t4,t290",5.0,2.0,3.0,2.0,5.0,3.0,5.0,9.0,1.0,
"t5,t290",2.0,2.0,8.0,2.0,4.0,3.0,4.0,6.0,3.0,
"t6,t290",5.0,0.0,5.0,5.0,3.0,0.0,2.0,0.0,0.0,
"t7,t290",0.0,3.0,7.0,4.0,7.0,0.0,6.0,4.0,0.0,
"t8,t290",5.0,2.0,3.0,5.0,1.0,2.0,2.0,6.0,2.0,
"t9,t290",5.0,5.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,
"t10,t290",0.0,1.0,6.0,1.0,7.0,3.0,4.0,4.0,0.0,
"t11,t290",3.0,0.0,7.0,5.0,3.0,0.0,2.0,5.0,0.0,
"t12,t290",5.0,1.0,7.0,7.0,6.0,4.0,3.0,5.0,1.0,
"t13,t290",1.0,5.0,0.0,6.0,1.0,3.0,2.0,7.0,2.0,
"t14,t290",5.0,5.0,0.0,4.0,1.0,6.0,1.0,0.0,0.0,
"t15,t290",2.0,2.0,3.0,4.0,5.0,2.0,5.0,2.0,0.0,
"t16,t290",2.0,3.0,3.0,6.0,5.0,1.0,6.0,2.0,1.0,
"t17,t290",4.0,0.0,2.0,7.0,7.0,4.0,7.0,9.0,4.0,
"t18,t290",0.0,2.0,7.0,4.0,7.0,3.0,6.0,6.0,0.0,
"t19,t290",5.0,2.0,4.0,6.0,6.0,2.0,5.0,0.0,1.0,
"t20,t290",0.0,0.0,5.0,0.0,1.0,1.0,2.0,7.0,6.0,
"t21,t290",5.0,0.0,5.0,2.0,1.0,1.0,2.0,9.0,0.0,
"t22,t290",5.0,1.0,4.0,5.0,5.0,2.0,6.0,4.0,0.0,
"t23,t290",3.0,5.0,0.0,7.0,6.0,1.0,6.0,1.0,0.0,
"t24,t290",3.0,3.0,6.0,7.0,4.0,6.0,4.0,6.0,3.0,
"t25,t290",0.0,3.0,7.0,7.0,3.0,3.0,4.0,9.0,0.0,
"t26,t290",4.0,0.0,5.0,6.0,7.0,5.0,4.0,9.0,0.0,
"t27,t290",0.0,2.0,5.0,3.0,6.0,4.0,5.0,0.0,0.0,
"t28,t290",4.0,5.0,0.0,7.0,1.0,1.0,6.0,7.0,0.0,
"t29,t290",1.0,2.0,6.0,7.0,4.0,5.0,6.0,1.0,0.0,
"t30,t290",5.0,1.0,8.0,7.0,6.0,5.0,5.0,7.0,9.0,
"t31,t290",0.0,2.0,6.0,7.0,1.0,3.0,5.0,1.0,0.0,
"t32,t290",3.0,2.0,2.0,5.0,5.0,2.0,1.0,1.0,7.0,
"t33,t290",1.0,5.0,8.0,0.0,1.0,5.0,2.0,2.0,9.0,
"t34,t290",5.0,1.0,6.0,7.0,6.0,3.0,6.0,8.0,2.0,
"t35,t290",2.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,6.0,
"t36,t290",0.0,5.0,4.0,7.0,1.0,3.0,5.0,0.0,9.0,
"t37,t290",2.0,2.0,4.0,4.0,4.0,1.0,5.0,6.0,0.0,
"t38,t290",2.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,
"t39,t290",4.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,9.0,
"t40,t290",2.0,0.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,
"t41,t290",5.0,2.0,5.0,7.0,1.0,2.0,6.0,0.0,1.0,
"t42,t290",3.0,2.0,6.0,4.0,7.0,2.0,7.0,5.0,0.0,
"t43,t290",3.0,3.0,7.0,7.0,3.0,4.0,2.0,9.0,0.0,
"t44,t290",5.0,5.0,0.0,0.0,7.0,3.0,5.0,9.0,0.0,
"t45,t290",4.0,1.0,2.0,2.0,1.0,3.0,4.0,3.0,0.0,
"t46,t290",1.0,0.0,6.0,4.0,6.0,2.0,2.0,2.0,2.0,
"t47,t290",3.0,1.0,6.0,5.0,4.0,2.0,6.0,9.0,0.0,
"t48,t290",5.0,2.0,7.0,2.0,7.0,3.0,2.0,7.0,2.0,
"t49,t290",5.0,5.0,0.0,5.0,1.0,1.0,1.0,9.0,0.0,
"t50,t290",1.0,0.0,5.0,2.0,5.0,3.0,2.0,5.0,7.0,
"t51,t290",5.0,5.0,0.0,6.0,1.0,3.0,4.0,7.0,2.0,
"t52,t290",0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,
"t53,t290",2.0,0.0,7.0,1.0,5.0,3.0,2.0,5.0,4.0,
"t54,t290",3.0,2.0,5.0,4.0,4.0,3.0,8.0,4.0,1.0,
"t55,t290",0.0,5.0,2.0,2.0,1.0,3.0,6.0,4.0,2.0,
"t56,t290",4.0,0.0,5.0,4.0,5.0,2.0,5.0,7.0,2.0,
"t57,t290",2.0,1.0,5.0,6.0,3.0,1.0,5.0,9.0,0.0,
"t58,t290",3.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,6.0,
"t59,t290",2.0,3.0,6.0,7.0,3.0,3.0,4.0,6.0,2.0,
"t60,t290",5.0,5.0,2.0,2.0,5.0,2.0,1.0,0.0,0.0,
"t61,t290",0.0,0.0,5.0,2.0,6.0,3.0,6.0,9.0,0.0,
"t62,t290",4.0,4.0,0.0,5.0,3.0,3.0,2.0,0.0,5.0,
"t63,t290",5.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,
"t64,t290",0.0,1.0,3.0,0.0,1.0,3.0,6.0,0.0,2.0,
"t65,t290",1.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,6.0,
"t66,t290",3.0,1.0,5.0,4.0,6.0,3.0,3.0,9.0,0.0,
"t67,t290",0.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,0.0,
"t68,t290",0.0,5.0,0.0,5.0,1.0,6.0,4.0,0.0,2.0,
"t69,t290",0.0,2.0,7.0,5.0,3.0,3.0,6.0,9.0,0.0,
"t70,t290",0.0,3.0,2.0,0.0,4.0,3.0,2.0,2.0,0.0,
"t71,t290",4.0,0.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,
"t72,t290",5.0,0.0,4.0,2.0,3.0,3.0,2.0,3.0,9.0,
"t73,t290",0.0,3.0,6.0,2.0,4.0,1.0,0.0,0.0,0.0,
"t74,t290",5.0,5.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,
"t75,t290",2.0,0.0,0.0,2.0,1.0,3.0,5.0,0.0,2.0,
"t76,t290",4.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,
"t77,t290",5.0,3.0,2.0,4.0,1.0,3.0,1.0,9.0,0.0,
"t78,t290",0.0,5.0,0.0,1.0,3.0,3.0,2.0,0.0,4.0,
"t79,t290",5.0,5.0,1.0,5.0,2.0,2.0,6.0,5.0,0.0,
"t80,t290",3.0,5.0,0.0,2.0,4.0,3.0,1.0,0.0,5.0,
"t81,t290",3.0,5.0,2.0,0.0,5.0,1.0,2.0,3.0,0.0,
"t82,t290",5.0,5.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,
"t83,t290",5.0,5.0,0.0,2.0,6.0,3.0,1.0,4.0,0.0,
"t84,t290",3.0,2.0,2.0,1.0,4.0,2.0,4.0,0.0,1.0,
"t85,t290",1.0,5.0,3.0,1.0,3.0,3.0,1.0,0.0,1.0,
"t86,t290",5.0,1.0,6.0,5.0,1.0,3.0,0.0,0.0,0.0,
"t87,t290",1.0,4.0,9.0,5.0,8.0,2.0,7.0,9.0,0.0,
"t88,t290",2.0,0.0,4.0,5.0,6.0,1.0,2.0,6.0,0.0,
"t89,t290",5.0,0.0,5.0,2.0,6.0,3.0,2.0,1.0,1.0,
"t90,t290",5.0,0.0,3.0,4.0,5.0,3.0,1.0,1.0,0.0,
"t91,t290",3.0,4.0,1.0,3.0,6.0,2.0,2.0,3.0,0.0,
"t92,t290",2.0,1.0,3.0,4.0,6.0,0.0,2.0,4.0,0.0,
"t93,t290",1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,
"t94,t290",5.0,1.0,5.0,3.0,4.0,3.0,5.0,9.0,0.0,
"t95,t290",5.0,3.0,2.0,6.0,1.0,3.0,5.0,2.0,9.0,
"t96,t290",4.0,3.0,2.0,3.0,3.0,5.0,5.0,0.0,3.0,
"t97,t290",3.0,5.0,0.0,0.0,3.0,2.0,6.0,0.0,9.0,
"t98,t290",5.0,1.0,7.0,6.0,6.0,3.0,4.0,7.0,1.0,
"t99,t290",3.0,5.0,0.0,0.0,4.0,3.0,2.0,2.0,0.0,
"t100,t290",3.0,1.0,6.0,7.0,7.0,2.0,6.0,7.0,0.0,
"t101,t290",5.0,1.0,6.0,2.0,7.0,3.0,4.0,7.0,2.0,
"t102,t290",1.0,5.0,0.0,6.0,1.0,3.0,2.0,7.0,2.0,
"t103,t290",0.0,1.0,4.0,6.0,5.0,3.0,6.0,4.0,0.0,
"t104,t290",5.0,0.0,2.0,2.0,6.0,3.0,4.0,9.0,2.0,
"t105,t290",0.0,5.0,0.0,2.0,1.0,3.0,1.0,4.0,4.0,
"t106,t290",5.0,1.0,6.0,2.0,3.0,3.0,4.0,5.0,0.0,
"t107,t290",2.0,4.0,6.0,2.0,1.0,4.0,4.0,7.0,2.0,
"t108,t290",5.0,5.0,4.0,5.0,6.0,3.0,5.0,7.0,1.0,
"t109,t290",2.0,2.0,5.0,6.0,6.0,3.0,2.0,9.0,0.0,
"t110,t290",5.0,3.0,2.0,6.0,6.0,3.0,1.0,3.0,7.0,
"t111,t290",3.0,1.0,3.0,7.0,6.0,3.0,6.0,1.0,1.0,
"t112,t290",2.0,2.0,5.0,6.0,6.0,3.0,2.0,9.0,0.0,
"t113,t290",2.0,3.0,6.0,7.0,6.0,3.0,6.0,7.0,0.0,
"t114,t290",5.0,0.0,3.0,5.0,6.0,0.0,6.0,7.0,7.0,
"t115,t290",4.0,1.0,7.0,2.0,5.0,3.0,4.0,4.0,0.0,
"t116,t290",5.0,1.0,4.0,7.0,7.0,3.0,4.0,7.0,0.0,
"t117,t290",2.0,1.0,5.0,2.0,7.0,3.0,6.0,2.0,1.0,
"t118,t290",3.0,5.0,0.0,2.0,1.0,3.0,1.0,3.0,2.0,
"t119,t290",5.0,5.0,0.0,2.0,1.0,3.0,5.0,0.0,9.0,
"t120,t290",1.0,4.0,7.0,7.0,5.0,2.0,4.0,0.0,0.0,
"t121,t290",0.0,1.0,4.0,0.0,3.0,3.0,5.0,0.0,3.0,
"t122,t290",5.0,1.0,6.0,2.0,7.0,3.0,7.0,7.0,0.0,
"t123,t290",0.0,0.0,3.0,0.0,3.0,3.0,2.0,6.0,0.0,
"t124,t290",4.0,4.0,8.0,2.0,5.0,3.0,2.0,3.0,1.0,
"t125,t290",3.0,2.0,6.0,1.0,6.0,3.0,6.0,7.0,0.0,
"t126,t290",2.0,3.0,3.0,2.0,5.0,4.0,1.0,2.0,3.0,
"t127,t290",3.0,1.0,6.0,2.0,1.0,6.0,6.0,5.0,0.0,
"t128,t290",0.0,0.0,5.0,6.0,4.0,3.0,5.0,7.0,0.0,
"t129,t290",1.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,
"t130,t290",0.0,1.0,4.0,2.0,7.0,3.0,5.0,9.0,0.0,
"t131,t290",5.0,4.0,9.0,7.0,7.0,3.0,4.0,6.0,0.0,
"t132,t290",3.0,5.0,7.0,6.0,3.0,3.0,6.0,0.0,0.0,
"t133,t290",5.0,1.0,3.0,6.0,7.0,1.0,3.0,9.0,0.0,
"t134,t290",0.0,1.0,4.0,2.0,5.0,3.0,5.0,7.0,0.0,
"t135,t290",3.0,1.0,3.0,5.0,6.0,3.0,6.0,6.0,1.0,
"t136,t290",1.0,0.0,5.0,0.0,5.0,3.0,6.0,6.0,0.0,
"t137,t290",5.0,2.0,7.0,7.0,7.0,3.0,2.0,4.0,0.0,
"t138,t290",2.0,1.0,6.0,0.0,1.0,3.0,0.0,5.0,2.0,
"t139,t290",2.0,1.0,6.0,2.0,4.0,6.0,6.0,7.0,0.0,
"t140,t290",1.0,3.0,7.0,3.0,6.0,1.0,2.0,4.0,0.0,
"t141,t290",3.0,2.0,0.0,2.0,2.0,3.0,5.0,1.0,3.0,
"t142,t290",0.0,2.0,7.0,7.0,6.0,4.0,6.0,7.0,2.0,
"t143,t290",3.0,5.0,0.0,1.0,1.0,3.0,2.0,7.0,7.0,
"t144,t290",3.0,5.0,5.0,5.0,1.0,3.0,5.0,0.0,2.0,
"t145,t290",1.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,9.0,
"t146,t290",2.0,5.0,7.0,2.0,3.0,3.0,4.0,9.0,3.0,
"t147,t290",1.0,5.0,0.0,2.0,1.0,3.0,2.0,0.0,6.0,
"t148,t290",0.0,3.0,2.0,2.0,4.0,3.0,1.0,0.0,2.0,
"t149,t290",5.0,1.0,7.0,2.0,5.0,3.0,2.0,2.0,3.0,
"t150,t290",2.0,1.0,4.0,5.0,7.0,3.0,2.0,9.0,0.0,
"t151,t290",5.0,3.0,3.0,4.0,6.0,3.0,2.0,1.0,0.0,
"t152,t290",2.0,5.0,2.0,1.0,3.0,2.0,0.0,7.0,7.0,
"t153,t290",5.0,5.0,0.0,2.0,1.0,3.0,1.0,5.0,0.0,
"t154,t290",3.0,0.0,4.0,6.0,6.0,3.0,3.0,4.0,0.0,
"t155,t290",3.0,2.0,2.0,3.0,1.0,3.0,2.0,8.0,0.0,
"t156,t290",5.0,5.0,0.0,1.0,1.0,3.0,1.0,8.0,0.0,
"t157,t290",4.0,5.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,
"t158,t290",3.0,2.0,2.0,6.0,5.0,5.0,4.0,0.0,0.0,
"t159,t290",5.0,3.0,0.0,7.0,6.0,3.0,4.0,9.0,0.0,
"t160,t290",5.0,5.0,0.0,7.0,3.0,6.0,7.0,2.0,0.0,
"t161,t290",5.0,1.0,7.0,2.0,5.0,3.0,1.0,9.0,0.0,
"t162,t290",0.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,
"t163,t290",1.0,0.0,5.0,0.0,3.0,3.0,1.0,3.0,0.0,
"t164,t290",5.0,3.0,8.0,7.0,7.0,1.0,8.0,9.0,1.0,
